@RELATION "oneclass_instances_R1_Amb_train"
@ATTRIBUTE docid        STRING
@ATTRIBUTE mention      STRING
@ATTRIBUTE offset       NUMERIC
@ATTRIBUTE link         STRING
@ATTRIBUTE swords  NUMERIC
@ATTRIBUTE sf         NUMERIC
@ATTRIBUTE sdf      NUMERIC
@ATTRIBUTE scand      NUMERIC
@ATTRIBUTE mpos      NUMERIC
@ATTRIBUTE msent     NUMERIC
@ATTRIBUTE dwords     NUMERIC
@ATTRIBUTE dents   NUMERIC
@ATTRIBUTE Class        {1}

@DATA
"voa20001129.2000.0364","supreme court",2475,"NULL",2.0,7.0,5.0,212.0,0.67,203.0,659.0,9.0,1
"voa20001129.2000.0364","supreme court",2023,"NULL",2.0,7.0,5.0,212.0,0.55,90.0,659.0,9.0,1
"voa20001129.2000.0364","supreme court",1832,"NULL",2.0,7.0,5.0,212.0,0.5,151.0,659.0,9.0,1
"voa20001129.2000.0364","supreme court",1545,"NULL",2.0,7.0,5.0,212.0,0.42,94.0,659.0,9.0,1
"voa20001129.2000.0364","lawrence tribe",770,"NULL",2.0,1.0,1.0,0.0,0.21,170.0,659.0,9.0,1
"voa20001129.2000.0364","federal courts",248,"NULL",2.0,2.0,0.0,14.0,0.07,136.0,659.0,9.0,1
"pri20001201.2000.1828","us supreme court",63,"NULL",3.0,2.0,2.0,2.0,0.05,126.0,224.0,8.0,1
"pri20001201.2000.1828","us supreme court",1013,"NULL",3.0,2.0,2.0,2.0,0.77,70.0,224.0,8.0,1
"pri20001201.2000.1828","sandra day o'connor",776,"NULL",3.0,1.0,1.0,2.0,0.59,99.0,224.0,8.0,1
"pri20001201.2000.1828","george w. bush",317,"NULL",3.0,1.0,0.0,5.0,0.24,373.0,224.0,8.0,1
"pri20001201.2000.1828","florida supreme court",541,"NULL",3.0,2.0,2.0,1.0,0.41,295.0,224.0,8.0,1
"pri20001201.2000.1828","florida supreme court",1144,"NULL",3.0,2.0,2.0,1.0,0.87,185.0,224.0,8.0,1
"pri20001201.2000.1828","federal high court",498,"NULL",3.0,1.0,0.0,1.0,0.38,295.0,224.0,8.0,1
"pri20001128.2000.0055","palm beach county",667,"NULL",3.0,1.0,1.0,3.0,0.23,354.0,497.0,10.0,1
"pri20001128.2000.0055","npr news",18,"NULL",2.0,2.0,2.0,1.0,0.01,49.0,497.0,10.0,1
"pri20001128.2000.0055","npr",282,"NULL",1.0,4.0,0.0,7.0,0.1,40.0,497.0,10.0,1
"pri20001128.2000.0055","npr",2814,"NULL",1.0,4.0,0.0,7.0,0.99,45.0,497.0,10.0,1
"pri20001128.2000.0055","npr",1824,"NULL",1.0,4.0,0.0,7.0,0.64,56.0,497.0,10.0,1
"pri20001128.2000.0055","miami dade county",513,"NULL",3.0,1.0,1.0,1.0,0.18,354.0,497.0,10.0,1
"pri20001128.2000.0055","miami",1107,"NULL",1.0,2.0,0.0,368.0,0.39,167.0,497.0,10.0,1
"pri20001128.2000.0055","kplu",2065,"NULL",1.0,1.0,0.0,1.0,0.72,60.0,497.0,10.0,1
"pri20001128.2000.0055","corey flintoff",46,"NULL",2.0,1.0,2.0,1.0,0.02,159.0,497.0,10.0,1
"pri20001122.2000.0320","npr news",348,"NULL",2.0,1.0,2.0,1.0,0.95,38.0,64.0,4.0,1
"pri20001122.2000.0320","ehud barak",296,"NULL",2.0,1.0,0.0,1.0,0.8,59.0,64.0,4.0,1
"pri20001122.2000.0320","corey flintoff",332,"NULL",2.0,1.0,2.0,1.0,0.9,38.0,64.0,4.0,1
"pri20001031.2000.1824","singapore airlines",62,"NULL",2.0,2.0,0.0,2.0,0.06,72.0,171.0,5.0,1
"pri20001031.2000.1824","singapore airlines",373,"NULL",2.0,2.0,0.0,2.0,0.38,157.0,171.0,5.0,1
"nyt20001217.2241.0165","westchester county airport",1788,"NULL",3.0,1.0,1.0,1.0,0.36,63.0,805.0,16.0,1
"nyt20001217.2241.0165","n.y. times news service",258,"NULL",4.0,1.0,0.0,0.0,0.05,33.0,805.0,16.0,1
"nyt20001217.2241.0165","los angeles international",1664,"NULL",3.0,1.0,1.0,1.0,0.34,127.0,805.0,16.0,1
"nyt20001217.2241.0165","john wayne airport",1736,"NULL",3.0,1.0,1.0,1.0,0.35,127.0,805.0,16.0,1
"nyt20001217.2241.0165","federal aviation administration",2704,"NULL",3.0,1.0,1.0,2.0,0.55,53.0,805.0,16.0,1
"nyt20001217.2241.0165","chicago o'hare",539,"NULL",2.0,1.0,1.0,2.0,0.11,90.0,805.0,16.0,1
"nyt20001217.2241.0165","calif.",1773,"NULL",1.0,1.0,0.0,1.0,0.36,190.0,805.0,16.0,1
"nyt20001129.2040.0383","n.y. times news service",281,"NULL",4.0,1.0,0.0,0.0,0.06,33.0,823.0,7.0,1
"nyt20001129.2040.0383","florida supreme court",585,"NULL",3.0,3.0,2.0,1.0,0.12,306.0,823.0,7.0,1
"nyt20001129.2040.0383","florida supreme court",4157,"NULL",3.0,3.0,2.0,1.0,0.86,199.0,823.0,7.0,1
"nyt20001129.2040.0383","florida supreme court",2653,"NULL",3.0,3.0,2.0,1.0,0.55,186.0,823.0,7.0,1
"nyt20001129.2040.0383","david boies",2321,"NULL",2.0,1.0,0.0,2.0,0.48,86.0,823.0,7.0,1
"nyt20001125.1558.0117","n.y. times news service",13,"NULL",4.0,1.0,0.0,0.0,0.0,33.0,642.0,8.0,1
"nyt20001125.1558.0117","michigan department of natural resources",895,"NULL",5.0,1.0,0.0,1.0,0.24,130.0,642.0,8.0,1
"nyt20001125.1558.0117","grosse pointe park",55,"NULL",3.0,1.0,1.0,1.0,0.01,29.0,642.0,8.0,1
"nyt20001124.2050.0257","n.y. times news service",70,"NULL",4.0,1.0,0.0,0.0,0.02,33.0,709.0,16.0,1
"nyt20001124.2050.0257","mark landler",30,"NULL",2.0,1.0,0.0,1.0,0.01,21.0,709.0,16.0,1
"nyt20001124.2050.0257","joseph estrada",1195,"NULL",2.0,1.0,0.0,1.0,0.27,152.0,709.0,16.0,1
"nyt20001124.2050.0257","international monetary fund",552,"NULL",3.0,1.0,1.0,1.0,0.13,179.0,709.0,16.0,1
"nyt20001124.2050.0257","imf",711,"NULL",1.0,4.0,0.0,7.0,0.16,117.0,709.0,16.0,1
"nyt20001124.2050.0257","imf",3610,"NULL",1.0,4.0,0.0,7.0,0.82,102.0,709.0,16.0,1
"nyt20001124.2050.0257","imf",3247,"NULL",1.0,4.0,0.0,7.0,0.74,67.0,709.0,16.0,1
"nyt20001124.2050.0257","imf",3191,"NULL",1.0,4.0,0.0,7.0,0.72,60.0,709.0,16.0,1
"nyt20001124.2050.0257","hong kong general chamber of commerce",2673,"NULL",6.0,1.0,1.0,1.0,0.61,178.0,709.0,16.0,1
"nyt20001124.2050.0257","chen shui-bian",1242,"NULL",2.0,1.0,1.0,1.0,0.28,152.0,709.0,16.0,1
"nyt20001123.1511.0062","wall street journal",569,"NULL",3.0,1.0,0.0,3.0,0.12,347.0,778.0,27.0,1
"nyt20001123.1511.0062","volvo",3293,"NULL",1.0,1.0,1.0,15.0,0.71,191.0,778.0,27.0,1
"nyt20001123.1511.0062","times square",2404,"NULL",2.0,1.0,1.0,14.0,0.52,174.0,778.0,27.0,1
"nyt20001123.1511.0062","sun microsystems",790,"NULL",2.0,1.0,1.0,1.0,0.17,347.0,778.0,27.0,1
"nyt20001123.1511.0062","scotties",1381,"NULL",1.0,2.0,0.0,4.0,0.3,229.0,778.0,27.0,1
"nyt20001123.1511.0062","stuart elliott",26,"NULL",2.0,1.0,0.0,3.0,0.01,23.0,778.0,27.0,1
"nyt20001123.1511.0062","roundabout theater company",2346,"NULL",3.0,1.0,1.0,1.0,0.51,174.0,778.0,27.0,1
"nyt20001123.1511.0062","reader's digest association",2519,"NULL",3.0,1.0,1.0,2.0,0.54,298.0,778.0,27.0,1
"nyt20001123.1511.0062","reader's digest",2692,"NULL",2.0,2.0,0.0,2.0,0.58,298.0,778.0,27.0,1
"nyt20001123.1511.0062","n.y. times news service",68,"NULL",4.0,1.0,0.0,0.0,0.01,33.0,778.0,27.0,1
"nyt20001123.1511.0062","msn",3113,"NULL",1.0,1.0,0.0,14.0,0.67,200.0,778.0,27.0,1
"nyt20001123.1511.0062","lucent technologies",3595,"NULL",2.0,1.0,0.0,4.0,0.77,102.0,778.0,27.0,1
"nyt20001123.1511.0062","john corbett",3879,"NULL",2.0,1.0,1.0,8.0,0.84,199.0,778.0,27.0,1
"nyt20001123.1511.0062","james l. brooks",2172,"NULL",3.0,1.0,1.0,1.0,0.47,114.0,778.0,27.0,1
"nyt20001123.1511.0062","jack nicholson",2127,"NULL",2.0,1.0,1.0,2.0,0.46,63.0,778.0,27.0,1
"nyt20001123.1511.0062","houston grand opera",4040,"NULL",3.0,1.0,1.0,2.0,0.87,187.0,778.0,27.0,1
"nyt20001123.1511.0062","helen hunt",2143,"NULL",2.0,1.0,1.0,2.0,0.46,63.0,778.0,27.0,1
"nyt20001123.1511.0062","gristede",1249,"NULL",1.0,1.0,0.0,0.0,0.27,229.0,778.0,27.0,1
"nyt20001123.1511.0062","greg kinnear",2155,"NULL",2.0,1.0,1.0,1.0,0.46,63.0,778.0,27.0,1
"nyt20001123.1511.0062","fidelity investments",932,"NULL",2.0,1.0,1.0,1.0,0.2,310.0,778.0,27.0,1
"nyt20001123.1511.0062","campbell soup co.",2214,"NULL",3.0,1.0,0.0,1.0,0.48,123.0,778.0,27.0,1
"nyt20001123.1511.0062","avaya communication",3632,"NULL",2.0,1.0,0.0,1.0,0.78,173.0,778.0,27.0,1
"nyt20001123.1511.0062","arthur godfrey",3487,"NULL",2.0,1.0,0.0,2.0,0.75,152.0,778.0,27.0,1
"nyt20001123.1511.0062","american airlines theater",2421,"NULL",3.0,1.0,0.0,1.0,0.52,174.0,778.0,27.0,1
"nyt20001123.1511.0062","aiden shaw",3999,"NULL",2.0,1.0,0.0,1.0,0.86,386.0,778.0,27.0,1
"nyt20001109.1946.0315","university of florida",4289,"NULL",3.0,1.0,1.0,28.0,0.92,229.0,804.0,17.0,1
"nyt20001109.1946.0315","sierra club",4003,"NULL",2.0,1.0,1.0,3.0,0.86,246.0,804.0,17.0,1
"nyt20001109.1946.0315","quastler",2833,"NULL",1.0,2.0,0.0,0.0,0.61,108.0,804.0,17.0,1
"nyt20001109.1946.0315","n.y. times news service",46,"NULL",4.0,1.0,0.0,0.0,0.01,33.0,804.0,17.0,1
"nyt20001109.1946.0315","gainesville",4314,"NULL",1.0,1.0,1.0,31.0,0.92,229.0,804.0,17.0,1
"nyt20001109.1946.0315","florida green party",3506,"NULL",3.0,1.0,0.0,0.0,0.75,205.0,804.0,17.0,1
"nyt20001109.1946.0315","everglades",4161,"NULL",1.0,2.0,0.0,5.0,0.89,285.0,804.0,17.0,1
"nyt20001109.1946.0315","everglades",3950,"NULL",1.0,2.0,0.0,5.0,0.85,246.0,804.0,17.0,1
"nyt20001109.1946.0315","dorothy byrne",3463,"NULL",2.0,1.0,1.0,2.0,0.74,205.0,804.0,17.0,1
"nyt20001106.1705.0187","n.y. times news service",275,"NULL",4.0,1.0,0.0,0.0,0.07,33.0,690.0,11.0,1
"nyt20001106.1705.0187","frank bruni",236,"NULL",2.0,1.0,0.0,1.0,0.06,20.0,690.0,11.0,1
"nyt20001101.2212.0429","time",2036,"NULL",1.0,18.0,29.0,129.0,0.49,170.0,681.0,19.0,1
"nyt20001101.2212.0429","stephen case",597,"NULL",2.0,1.0,0.0,1.0,0.14,201.0,681.0,19.0,1
"nyt20001101.2212.0429","sanford c. bernstein",1592,"NULL",3.0,1.0,1.0,1.0,0.38,137.0,681.0,19.0,1
"nyt20001101.2212.0429","roger mcnamee",2128,"NULL",2.0,1.0,1.0,1.0,0.51,178.0,681.0,19.0,1
"nyt20001101.2212.0429","nbc",2665,"NULL",1.0,1.0,1.0,57.0,0.64,91.0,681.0,19.0,1
"nyt20001101.2212.0429","n.y. times news service",57,"NULL",4.0,1.0,0.0,0.0,0.01,33.0,681.0,19.0,1
"nyt20001101.2212.0429","merrill lynch",2465,"NULL",2.0,1.0,1.0,3.0,0.59,372.0,681.0,19.0,1
"nyt20001101.2212.0429","john schreiber",2698,"NULL",2.0,1.0,1.0,1.0,0.64,253.0,681.0,19.0,1
"nyt20001101.2212.0429","capital cities/abc",1921,"NULL",2.0,1.0,1.0,3.0,0.46,170.0,681.0,19.0,1
"nyt20001101.2212.0429","alex berenson",16,"NULL",2.0,1.0,0.0,1.0,0.0,22.0,681.0,19.0,1
"nyt20001002.1754.0290","national marine fisheries service",672,"NULL",4.0,2.0,0.0,2.0,0.16,129.0,655.0,0.0,1
"nyt20001002.1754.0290","national marine fisheries service",4042,"NULL",4.0,2.0,0.0,2.0,0.95,222.0,655.0,0.0,1
"nyt20001002.1754.0290","n.y. times news service",195,"NULL",4.0,1.0,0.0,0.0,0.05,33.0,655.0,0.0,1
"nyt20001002.1754.0290","gulf of mexico",302,"NULL",3.0,2.0,0.0,4.0,0.07,238.0,655.0,0.0,1
"nyt20001002.1754.0290","gulf of mexico",1961,"NULL",3.0,2.0,0.0,4.0,0.46,256.0,655.0,0.0,1
"nyt20001002.1754.0290","gulf",738,"NULL",1.0,8.0,0.0,49.0,0.17,129.0,655.0,0.0,1
"nyt20001002.1754.0290","gulf",466,"NULL",1.0,8.0,0.0,49.0,0.11,419.0,655.0,0.0,1
"nyt20001002.1754.0290","gulf",2036,"NULL",1.0,8.0,0.0,49.0,0.48,160.0,655.0,0.0,1
"nyt20001002.1754.0290","gulf",1633,"NULL",1.0,8.0,0.0,49.0,0.38,114.0,655.0,0.0,1
"nyt20001002.1754.0290","dauphin island sea lab",1342,"NULL",4.0,1.0,0.0,1.0,0.32,167.0,655.0,0.0,1
"apw20001225.2035.0477","tribal voice",3612,"NULL",2.0,1.0,0.0,2.0,0.8,170.0,710.0,0.0,1
"apw20001225.2035.0477","time warner",1302,"NULL",2.0,2.0,2.0,11.0,0.29,234.0,710.0,0.0,1
"apw20001225.2035.0477","time warner",1018,"NULL",2.0,2.0,2.0,11.0,0.23,258.0,710.0,0.0,1
"apw20001225.2035.0477","roelands",417,"NULL",1.0,3.0,0.0,1.0,0.09,160.0,710.0,0.0,1
"apw20001225.2035.0477","roelands",219,"NULL",1.0,3.0,0.0,1.0,0.05,136.0,710.0,0.0,1
"apw20001225.2035.0477","media metrix",3297,"NULL",2.0,1.0,0.0,1.0,0.73,109.0,710.0,0.0,1
"apw20001225.2035.0477","jonathan sacks",2096,"NULL",2.0,1.0,0.0,2.0,0.47,179.0,710.0,0.0,1
"apw20001225.2035.0477","icq",2185,"NULL",1.0,1.0,0.0,1.0,0.49,179.0,710.0,0.0,1
"apw20001225.2035.0477","federal communications commission",870,"NULL",3.0,1.0,0.0,1.0,0.19,194.0,710.0,0.0,1
"apw20001225.2035.0477","fcc",2583,"NULL",1.0,1.0,0.0,13.0,0.58,116.0,710.0,0.0,1
"apw20001225.2035.0477","brian park",4112,"NULL",2.0,1.0,0.0,1.0,0.92,211.0,710.0,0.0,1
"apw20001225.2035.0477","america online",4347,"NULL",2.0,2.0,0.0,1.0,0.97,66.0,710.0,0.0,1
"apw20001225.2035.0477","america online",310,"NULL",2.0,2.0,0.0,1.0,0.07,136.0,710.0,0.0,1
"apw20001225.2035.0477","ap",14,"NULL",1.0,5.0,49.0,63.0,0.0,206.0,710.0,0.0,1
"apw20001225.2035.0477","aol",915,"NULL",1.0,11.0,0.0,5.0,0.2,194.0,710.0,0.0,1
"apw20001225.2035.0477","aol",3723,"NULL",1.0,11.0,0.0,5.0,0.83,129.0,710.0,0.0,1
"apw20001225.2035.0477","aol",3644,"NULL",1.0,11.0,0.0,5.0,0.81,170.0,710.0,0.0,1
"apw20001225.2035.0477","aol",3513,"NULL",1.0,11.0,0.0,5.0,0.78,100.0,710.0,0.0,1
"apw20001225.2035.0477","aol",3258,"NULL",1.0,11.0,0.0,5.0,0.73,109.0,710.0,0.0,1
"apw20001225.2035.0477","aol",3210,"NULL",1.0,11.0,0.0,5.0,0.72,83.0,710.0,0.0,1
"apw20001225.2035.0477","aol",2951,"NULL",1.0,11.0,0.0,5.0,0.66,228.0,710.0,0.0,1
"apw20001225.2035.0477","aol",2363,"NULL",1.0,11.0,0.0,5.0,0.53,197.0,710.0,0.0,1
"apw20001225.2035.0477","aol",2132,"NULL",1.0,11.0,0.0,5.0,0.47,179.0,710.0,0.0,1
"apw20001225.2035.0477","aol",1139,"NULL",1.0,11.0,0.0,5.0,0.25,234.0,710.0,0.0,1
"apw20001219.1316.0416","dove valley",321,"NULL",2.0,1.0,0.0,1.0,0.2,319.0,280.0,0.0,1
"apw20001218.2221.0727","cuming county",557,"NULL",2.0,1.0,0.0,1.0,0.27,152.0,304.0,0.0,1
"apw20001218.2221.0727","calif.",1810,"NULL",1.0,1.0,0.0,1.0,0.87,72.0,304.0,0.0,1
"apw20001216.2012.0590","dale county",991,"NULL",2.0,2.0,0.0,1.0,0.76,154.0,196.0,0.0,1
"apw20001216.2012.0590","dale county",1091,"NULL",2.0,2.0,0.0,1.0,0.83,101.0,196.0,0.0,1
"apw20001216.2012.0590","ala.",14,"NULL",1.0,1.0,0.0,2.0,0.01,163.0,196.0,0.0,1
"apw20001211.0507.0196","road & track",1126,"NULL",3.0,4.0,0.0,1.0,0.55,135.0,343.0,0.0,1
"apw20001211.0507.0196","larry little",806,"NULL",2.0,1.0,0.0,1.0,0.4,174.0,343.0,0.0,1
"apw20001211.0507.0196","hemet",1998,"NULL",1.0,1.0,0.0,2.0,0.98,123.0,343.0,0.0,1
"apw20001211.0507.0196","calif.",14,"NULL",1.0,1.0,0.0,1.0,0.01,117.0,343.0,0.0,1
"apw20001211.0507.0196","costa mesa",2,"NULL",2.0,1.0,0.0,4.0,0.0,18.0,343.0,0.0,1
"apw20001211.0507.0196","ark.",960,"NULL",1.0,1.0,0.0,1.0,0.47,37.0,343.0,0.0,1
"apw20001208.1126.0362","yavlinsky",1931,"NULL",1.0,2.0,0.0,0.0,0.61,93.0,496.0,0.0,1
"apw20001208.1126.0362","vladimir putin",371,"NULL",2.0,1.0,0.0,2.0,0.12,313.0,496.0,0.0,1
"apw20001208.1126.0362","vladimir lenin",530,"NULL",2.0,1.0,0.0,1.0,0.17,176.0,496.0,0.0,1
"apw20001208.1126.0362","union of right forces",1597,"NULL",4.0,1.0,0.0,1.0,0.5,132.0,496.0,0.0,1
"apw20001208.1126.0362","mikhail glinka",1139,"NULL",2.0,1.0,0.0,2.0,0.36,196.0,496.0,0.0,1
"apw20001208.1126.0362","komsomolskaya pravda",2201,"NULL",2.0,1.0,0.0,2.0,0.69,207.0,496.0,0.0,1
"apw20001208.1126.0362","josef stalin",549,"NULL",2.0,1.0,0.0,1.0,0.17,329.0,496.0,0.0,1
"apw20001208.1126.0362","grigory yavlinsky",1494,"NULL",2.0,1.0,0.0,1.0,0.47,175.0,496.0,0.0,1
"apw20001208.1126.0362","gennady seleznyov",2952,"NULL",2.0,1.0,0.0,1.0,0.93,161.0,496.0,0.0,1
"apw20001208.1126.0362","boris yeltsin",2073,"NULL",2.0,1.0,0.0,1.0,0.65,95.0,496.0,0.0,1
"apw20001207.2118.0838","zhou",4176,"NULL",1.0,6.0,0.0,27.0,0.81,181.0,787.0,0.0,1
"apw20001207.2118.0838","zhou",3127,"NULL",1.0,6.0,0.0,27.0,0.61,218.0,787.0,0.0,1
"apw20001207.2118.0838","zhou",2280,"NULL",1.0,6.0,0.0,27.0,0.44,186.0,787.0,0.0,1
"apw20001207.2118.0838","zhou",1605,"NULL",1.0,6.0,0.0,27.0,0.31,184.0,787.0,0.0,1
"apw20001207.2118.0838","zhonghe zhou",428,"NULL",2.0,1.0,0.0,0.0,0.08,203.0,787.0,0.0,1
"apw20001207.2118.0838","thomas r. holtz jr.",1002,"NULL",4.0,1.0,0.0,1.0,0.19,197.0,787.0,0.0,1
"apw20001207.2118.0838","protopteryx",851,"NULL",1.0,9.0,0.0,1.0,0.17,67.0,787.0,0.0,1
"apw20001207.2118.0838","protopteryx",2019,"NULL",1.0,9.0,0.0,1.0,0.39,127.0,787.0,0.0,1
"apw20001207.2118.0838","michael novacek",4062,"NULL",2.0,1.0,0.0,0.0,0.79,181.0,787.0,0.0,1
"apw20001207.2118.0838","feduccia",3322,"NULL",1.0,3.0,0.0,1.0,0.65,121.0,787.0,0.0,1
"apw20001207.2118.0838","feduccia",3049,"NULL",1.0,3.0,0.0,1.0,0.59,218.0,787.0,0.0,1
"apw20001207.2118.0838","chinese academy of sciences",448,"NULL",4.0,1.0,0.0,1.0,0.09,203.0,787.0,0.0,1
"apw20001207.2118.0838","american museum of natural history",4104,"NULL",5.0,1.0,0.0,2.0,0.8,181.0,787.0,0.0,1
"apw20001207.2118.0838","alan feduccia",1199,"NULL",2.0,1.0,0.0,1.0,0.23,139.0,787.0,0.0,1
"apw20001203.1456.0329","j.c. watts",54,"NULL",2.0,1.0,0.0,1.0,0.03,114.0,281.0,0.0,1
"apw20001203.1456.0329","greenbrier hotel",356,"NULL",2.0,1.0,0.0,1.0,0.21,304.0,281.0,0.0,1
"apw20001203.1456.0329","george w. bush",171,"NULL",3.0,1.0,0.0,5.0,0.1,23.0,281.0,0.0,1
"apw20001202.0257.0120","terry don phillips",198,"NULL",3.0,1.0,0.0,1.0,0.1,122.0,333.0,0.0,1
"apw20001202.0257.0120","koetter",891,"NULL",1.0,10.0,0.0,1.0,0.43,119.0,333.0,0.0,1
"apw20001202.0257.0120","koetter",806,"NULL",1.0,10.0,0.0,1.0,0.39,135.0,333.0,0.0,1
"apw20001202.0257.0120","koetter",711,"NULL",1.0,10.0,0.0,1.0,0.34,151.0,333.0,0.0,1
"apw20001202.0257.0120","koetter",455,"NULL",1.0,10.0,0.0,1.0,0.22,72.0,333.0,0.0,1
"apw20001202.0257.0120","koetter",295,"NULL",1.0,10.0,0.0,1.0,0.14,52.0,333.0,0.0,1
"apw20001202.0257.0120","koetter",227,"NULL",1.0,10.0,0.0,1.0,0.11,122.0,333.0,0.0,1
"apw20001202.0257.0120","koetter",1801,"NULL",1.0,10.0,0.0,1.0,0.87,252.0,333.0,0.0,1
"apw20001202.0257.0120","koetter",1417,"NULL",1.0,10.0,0.0,1.0,0.68,56.0,333.0,0.0,1
"apw20001202.0257.0120","koetter",1012,"NULL",1.0,10.0,0.0,1.0,0.49,75.0,333.0,0.0,1
"apw20001202.0257.0120","kmvp",1495,"NULL",1.0,1.0,0.0,1.0,0.72,176.0,333.0,0.0,1
"apw20001202.0257.0120","dirk koetter",35,"NULL",2.0,1.0,0.0,1.0,0.02,160.0,333.0,0.0,1
"apw20001202.0257.0120","dennis franchione",1577,"NULL",2.0,1.0,0.0,1.0,0.76,176.0,333.0,0.0,1
"apw20001202.0257.0120","daily oklahoman",611,"NULL",2.0,1.0,0.0,1.0,0.29,151.0,333.0,0.0,1
"apw20001202.0257.0120","bruce snyder",477,"NULL",2.0,1.0,0.0,1.0,0.23,72.0,333.0,0.0,1
"apw20001202.0257.0120","arena football league",1979,"NULL",3.0,1.0,0.0,4.0,0.95,327.0,333.0,0.0,1
"apw20001130.2108.0849","peter tatchell",1582,"NULL",2.0,1.0,0.0,1.0,0.66,40.0,399.0,0.0,1
"apw20001130.2108.0849","baroness young",1944,"NULL",2.0,1.0,0.0,2.0,0.81,186.0,399.0,0.0,1
"apw20001130.2108.0849","angela mason",1237,"NULL",2.0,1.0,0.0,1.0,0.51,121.0,399.0,0.0,1
"apw20001127.1346.0419","the dallas morning news",1974,"NULL",4.0,1.0,0.0,1.0,0.81,180.0,411.0,0.0,1
