@RELATION "multilabel_instances_train: -C -3"
@ATTRIBUTE swords  NUMERIC
@ATTRIBUTE sf         NUMERIC
@ATTRIBUTE sdf      NUMERIC
@ATTRIBUTE scand      NUMERIC
@ATTRIBUTE mpos      NUMERIC
@ATTRIBUTE msent     NUMERIC
@ATTRIBUTE dwords     NUMERIC
@ATTRIBUTE dents    NUMERIC
@ATTRIBUTE Aclass        {0,1}
@ATTRIBUTE Bclass        {0,1}
@ATTRIBUTE Tclass        {0,1}

@DATA
2.0,1.0,1.0,1.0,0.28,152.0,709.0,16.0,1,1,1
3.0,1.0,0.0,3.0,0.12,347.0,778.0,27.0,1,1,1
1.0,1.0,1.0,15.0,0.71,191.0,778.0,27.0,1,1,1
2.0,1.0,1.0,14.0,0.52,174.0,778.0,27.0,1,1,1
2.0,1.0,1.0,1.0,0.17,347.0,778.0,27.0,1,1,1
2.0,1.0,0.0,3.0,0.01,23.0,778.0,27.0,1,1,1
3.0,1.0,1.0,1.0,0.51,174.0,778.0,27.0,1,1,1
3.0,1.0,1.0,2.0,0.54,298.0,778.0,27.0,1,0,1
2.0,2.0,0.0,2.0,0.58,298.0,778.0,27.0,1,0,0
4.0,1.0,0.0,0.0,0.01,33.0,778.0,27.0,1,0,0
2.0,1.0,1.0,8.0,0.84,199.0,778.0,27.0,1,1,1
3.0,1.0,1.0,1.0,0.47,114.0,778.0,27.0,1,1,1
2.0,1.0,1.0,2.0,0.46,63.0,778.0,27.0,1,1,1
3.0,1.0,1.0,2.0,0.87,187.0,778.0,27.0,1,1,1
2.0,1.0,1.0,2.0,0.46,63.0,778.0,27.0,1,1,1
1.0,1.0,0.0,0.0,0.27,229.0,778.0,27.0,1,0,0
2.0,1.0,1.0,1.0,0.46,63.0,778.0,27.0,1,1,1
2.0,1.0,1.0,1.0,0.2,310.0,778.0,27.0,1,1,1
3.0,1.0,0.0,1.0,0.48,123.0,778.0,27.0,1,0,0
2.0,1.0,0.0,1.0,0.78,173.0,778.0,27.0,1,1,1
2.0,1.0,0.0,2.0,0.75,152.0,778.0,27.0,1,1,1
3.0,1.0,0.0,1.0,0.52,174.0,778.0,27.0,1,1,1
2.0,1.0,0.0,1.0,0.86,386.0,778.0,27.0,1,1,1
3.0,1.0,1.0,28.0,0.92,229.0,804.0,17.0,1,0,1
2.0,1.0,1.0,3.0,0.86,246.0,804.0,17.0,1,1,1
1.0,2.0,0.0,0.0,0.61,108.0,804.0,17.0,1,0,1
4.0,1.0,0.0,0.0,0.01,33.0,804.0,17.0,1,0,0
1.0,1.0,1.0,31.0,0.92,229.0,804.0,17.0,1,0,0
3.0,1.0,0.0,0.0,0.75,205.0,804.0,17.0,1,1,1
1.0,2.0,0.0,5.0,0.89,285.0,804.0,17.0,1,0,1
1.0,2.0,0.0,5.0,0.85,246.0,804.0,17.0,1,0,1
4.0,1.0,0.0,0.0,0.07,33.0,690.0,11.0,1,0,0
2.0,1.0,0.0,1.0,0.06,20.0,690.0,11.0,1,1,1
2.0,1.0,0.0,1.0,0.14,201.0,681.0,19.0,1,1,0
3.0,1.0,1.0,1.0,0.38,137.0,681.0,19.0,1,1,0
2.0,1.0,1.0,1.0,0.51,178.0,681.0,19.0,1,1,1
4.0,1.0,0.0,0.0,0.01,33.0,681.0,19.0,1,0,0
2.0,1.0,1.0,3.0,0.59,372.0,681.0,19.0,1,1,1
2.0,1.0,1.0,1.0,0.64,253.0,681.0,19.0,1,1,1
2.0,1.0,0.0,1.0,0.0,22.0,681.0,19.0,1,1,1
4.0,2.0,0.0,2.0,0.16,129.0,655.0,0.0,1,1,1
4.0,2.0,0.0,2.0,0.95,222.0,655.0,0.0,1,1,1
4.0,1.0,0.0,0.0,0.05,33.0,655.0,0.0,1,0,0
3.0,2.0,0.0,4.0,0.07,238.0,655.0,0.0,1,1,1
3.0,2.0,0.0,4.0,0.46,256.0,655.0,0.0,1,1,1
1.0,8.0,0.0,49.0,0.17,129.0,655.0,0.0,1,1,0
1.0,8.0,0.0,49.0,0.11,419.0,655.0,0.0,1,1,0
1.0,8.0,0.0,49.0,0.48,160.0,655.0,0.0,1,1,0
1.0,8.0,0.0,49.0,0.38,114.0,655.0,0.0,1,1,0
4.0,1.0,0.0,1.0,0.32,167.0,655.0,0.0,1,1,1
2.0,1.0,0.0,2.0,0.8,170.0,710.0,0.0,1,1,1
2.0,2.0,2.0,11.0,0.29,234.0,710.0,0.0,1,1,1
2.0,2.0,2.0,11.0,0.23,258.0,710.0,0.0,1,1,1
2.0,1.0,0.0,1.0,0.73,109.0,710.0,0.0,1,1,1
1.0,1.0,0.0,1.0,0.49,179.0,710.0,0.0,1,1,1
3.0,1.0,0.0,1.0,0.19,194.0,710.0,0.0,1,0,1
1.0,1.0,0.0,13.0,0.58,116.0,710.0,0.0,1,0,0
2.0,1.0,0.0,1.0,0.92,211.0,710.0,0.0,1,1,1
2.0,2.0,0.0,1.0,0.97,66.0,710.0,0.0,1,1,1
2.0,2.0,0.0,1.0,0.07,136.0,710.0,0.0,1,1,1
1.0,11.0,0.0,5.0,0.2,194.0,710.0,0.0,1,1,1
1.0,11.0,0.0,5.0,0.83,129.0,710.0,0.0,1,1,0
1.0,11.0,0.0,5.0,0.81,170.0,710.0,0.0,1,1,0
1.0,11.0,0.0,5.0,0.78,100.0,710.0,0.0,1,1,1
1.0,11.0,0.0,5.0,0.73,109.0,710.0,0.0,1,1,0
1.0,11.0,0.0,5.0,0.72,83.0,710.0,0.0,1,1,1
1.0,11.0,0.0,5.0,0.66,228.0,710.0,0.0,1,1,1
1.0,11.0,0.0,5.0,0.53,197.0,710.0,0.0,1,1,1
1.0,11.0,0.0,5.0,0.47,179.0,710.0,0.0,1,1,1
1.0,11.0,0.0,5.0,0.25,234.0,710.0,0.0,1,1,1
2.0,1.0,0.0,1.0,0.2,319.0,280.0,0.0,1,0,1
2.0,1.0,0.0,1.0,0.27,152.0,304.0,0.0,1,1,1
1.0,1.0,0.0,1.0,0.87,72.0,304.0,0.0,1,1,0
2.0,2.0,0.0,1.0,0.76,154.0,196.0,0.0,1,1,1
2.0,2.0,0.0,1.0,0.83,101.0,196.0,0.0,1,1,0
3.0,4.0,0.0,1.0,0.55,135.0,343.0,0.0,1,0,0
2.0,1.0,0.0,1.0,0.4,174.0,343.0,0.0,1,1,1
1.0,1.0,0.0,2.0,0.98,123.0,343.0,0.0,1,1,1
1.0,1.0,0.0,1.0,0.01,117.0,343.0,0.0,1,1,0
2.0,1.0,0.0,4.0,0.0,18.0,343.0,0.0,1,1,1
1.0,1.0,0.0,1.0,0.47,37.0,343.0,0.0,1,1,0
1.0,2.0,0.0,0.0,0.61,93.0,496.0,0.0,1,1,0
2.0,1.0,0.0,2.0,0.12,313.0,496.0,0.0,1,1,1
2.0,1.0,0.0,1.0,0.17,176.0,496.0,0.0,1,1,1
4.0,1.0,0.0,1.0,0.5,132.0,496.0,0.0,1,1,1
2.0,1.0,0.0,2.0,0.36,196.0,496.0,0.0,1,1,1
2.0,1.0,0.0,1.0,0.17,329.0,496.0,0.0,1,1,1
2.0,1.0,0.0,1.0,0.47,175.0,496.0,0.0,1,1,1
2.0,1.0,0.0,1.0,0.93,161.0,496.0,0.0,1,1,1
2.0,1.0,0.0,1.0,0.65,95.0,496.0,0.0,1,1,1
2.0,1.0,0.0,0.0,0.08,203.0,787.0,0.0,1,0,0
1.0,9.0,0.0,1.0,0.17,67.0,787.0,0.0,1,0,1
1.0,9.0,0.0,1.0,0.39,127.0,787.0,0.0,1,0,1
2.0,1.0,0.0,0.0,0.79,181.0,787.0,0.0,1,0,0
1.0,3.0,0.0,1.0,0.65,121.0,787.0,0.0,1,1,0
1.0,3.0,0.0,1.0,0.59,218.0,787.0,0.0,1,1,0
4.0,1.0,0.0,1.0,0.09,203.0,787.0,0.0,1,1,1
5.0,1.0,0.0,2.0,0.8,181.0,787.0,0.0,1,1,1
2.0,1.0,0.0,1.0,0.23,139.0,787.0,0.0,1,1,1
2.0,1.0,0.0,1.0,0.03,114.0,281.0,0.0,1,1,1
2.0,1.0,0.0,1.0,0.21,304.0,281.0,0.0,1,1,1
3.0,1.0,0.0,5.0,0.1,23.0,281.0,0.0,1,1,1
3.0,1.0,0.0,1.0,0.1,122.0,333.0,0.0,1,1,1
1.0,10.0,0.0,1.0,0.43,119.0,333.0,0.0,1,1,0
1.0,10.0,0.0,1.0,0.39,135.0,333.0,0.0,1,1,0
1.0,10.0,0.0,1.0,0.34,151.0,333.0,0.0,1,1,0
1.0,10.0,0.0,1.0,0.22,72.0,333.0,0.0,1,1,0
1.0,10.0,0.0,1.0,0.14,52.0,333.0,0.0,1,1,0
1.0,10.0,0.0,1.0,0.11,122.0,333.0,0.0,1,1,0
1.0,10.0,0.0,1.0,0.87,252.0,333.0,0.0,1,1,0
1.0,10.0,0.0,1.0,0.68,56.0,333.0,0.0,1,1,0
1.0,10.0,0.0,1.0,0.49,75.0,333.0,0.0,1,1,0
2.0,1.0,0.0,1.0,0.02,160.0,333.0,0.0,1,1,1
2.0,1.0,0.0,1.0,0.76,176.0,333.0,0.0,1,1,1
2.0,1.0,0.0,1.0,0.29,151.0,333.0,0.0,1,1,1
2.0,1.0,0.0,1.0,0.23,72.0,333.0,0.0,1,1,1
3.0,1.0,0.0,4.0,0.95,327.0,333.0,0.0,1,1,1
2.0,1.0,0.0,1.0,0.66,40.0,399.0,0.0,1,1,1
2.0,1.0,0.0,2.0,0.81,186.0,399.0,0.0,1,1,1
2.0,1.0,0.0,1.0,0.51,121.0,399.0,0.0,1,1,1
4.0,1.0,0.0,1.0,0.81,180.0,411.0,0.0,1,0,0
2.0,1.0,0.0,1.0,0.11,93.0,411.0,0.0,1,1,1
1.0,2.0,0.0,1.0,0.76,78.0,411.0,0.0,1,1,0
2.0,1.0,0.0,1.0,0.38,157.0,411.0,0.0,1,1,1
2.0,1.0,0.0,1.0,0.16,92.0,411.0,0.0,1,1,1
3.0,1.0,0.0,1.0,0.3,172.0,411.0,0.0,1,1,1
2.0,3.0,0.0,3.0,0.05,220.0,231.0,0.0,1,0,1
3.0,1.0,0.0,1.0,0.35,176.0,231.0,0.0,1,1,1
1.0,1.0,0.0,14.0,0.0,220.0,231.0,0.0,1,1,1
1.0,2.0,0.0,4.0,0.98,129.0,231.0,0.0,1,1,0
1.0,2.0,0.0,4.0,0.84,139.0,231.0,0.0,1,1,0
2.0,1.0,0.0,1.0,0.75,179.0,78.0,0.0,1,1,1
2.0,1.0,0.0,1.0,0.67,91.0,443.0,0.0,1,1,1
2.0,1.0,0.0,3.0,0.15,244.0,443.0,0.0,1,1,1
2.0,1.0,0.0,3.0,0.51,67.0,202.0,0.0,1,0,1
2.0,2.0,0.0,1.0,0.1,174.0,731.0,0.0,1,1,1
2.0,2.0,0.0,1.0,0.04,51.0,731.0,0.0,1,1,1
2.0,1.0,0.0,1.0,0.28,177.0,731.0,0.0,1,1,1
2.0,1.0,0.0,1.0,0.58,80.0,731.0,0.0,1,1,1
1.0,1.0,0.0,2.0,0.8,92.0,731.0,0.0,1,1,0
3.0,1.0,0.0,5.0,0.01,179.0,731.0,0.0,1,1,1
4.0,1.0,0.0,1.0,0.61,171.0,731.0,0.0,1,1,1
1.0,5.0,0.0,1.0,0.18,209.0,731.0,0.0,1,1,0
1.0,5.0,0.0,1.0,0.39,199.0,731.0,0.0,1,1,0
1.0,5.0,0.0,1.0,0.23,77.0,731.0,0.0,1,1,0
1.0,8.0,0.0,59.0,0.14,111.0,731.0,0.0,1,1,0
1.0,8.0,0.0,59.0,0.13,58.0,731.0,0.0,1,1,0
1.0,8.0,0.0,59.0,0.12,174.0,731.0,0.0,1,1,0
1.0,8.0,0.0,59.0,0.96,132.0,731.0,0.0,1,1,0
1.0,8.0,0.0,59.0,0.68,140.0,731.0,0.0,1,1,0
1.0,8.0,0.0,59.0,0.49,185.0,731.0,0.0,1,1,0
1.0,8.0,0.0,59.0,0.29,206.0,731.0,0.0,1,1,1
8.0,1.0,0.0,1.0,0.31,164.0,553.0,0.0,1,0,1
2.0,1.0,0.0,1.0,0.59,153.0,553.0,0.0,1,1,1
2.0,5.0,0.0,1.0,0.14,227.0,553.0,0.0,1,1,1
2.0,5.0,0.0,1.0,0.75,127.0,553.0,0.0,1,1,1
2.0,5.0,0.0,1.0,0.65,55.0,553.0,0.0,1,1,1
2.0,5.0,0.0,1.0,0.58,153.0,553.0,0.0,1,1,1
1.0,1.0,0.0,1.0,0.33,256.0,553.0,0.0,1,1,0
4.0,2.0,0.0,1.0,0.41,306.0,553.0,0.0,1,1,1
2.0,1.0,0.0,1.0,0.67,185.0,351.0,0.0,1,1,1
1.0,1.0,0.0,1.0,0.54,94.0,483.0,9.0,1,0,0
1.0,1.0,0.0,1.0,0.05,217.0,483.0,9.0,1,0,0
2.0,1.0,0.0,2.0,0.04,217.0,483.0,9.0,1,1,1
2.0,2.0,0.0,1.0,0.29,113.0,483.0,9.0,1,0,1
2.0,2.0,0.0,1.0,0.94,109.0,483.0,9.0,1,0,1
2.0,1.0,0.0,1.0,0.61,107.0,483.0,9.0,1,1,1
2.0,2.0,0.0,1.0,0.02,217.0,483.0,9.0,1,0,1
2.0,2.0,0.0,1.0,0.36,176.0,483.0,9.0,1,0,1
2.0,1.0,0.0,1.0,0.13,171.0,483.0,9.0,1,1,1
2.0,1.0,0.0,2.0,0.35,219.0,211.0,6.0,1,1,1
2.0,1.0,0.0,1.0,0.58,199.0,211.0,6.0,1,1,1
2.0,1.0,1.0,3.0,0.85,215.0,168.0,10.0,1,1,1
2.0,1.0,1.0,1.0,0.03,292.0,168.0,10.0,1,0,1
2.0,1.0,0.0,9.0,0.11,292.0,168.0,10.0,1,0,1
1.0,4.0,34.0,462.0,0.91,215.0,168.0,10.0,1,1,0
1.0,4.0,34.0,462.0,0.07,292.0,168.0,10.0,1,1,0
2.0,1.0,1.0,1.0,0.28,176.0,168.0,10.0,1,1,1
2.0,1.0,1.0,54.0,0.63,203.0,168.0,10.0,1,1,1
2.0,1.0,1.0,1.0,0.13,292.0,168.0,10.0,1,1,1
2.0,1.0,0.0,2.0,0.64,203.0,168.0,10.0,1,1,1
2.0,1.0,0.0,5.0,0.57,174.0,168.0,10.0,1,1,1
2.0,1.0,0.0,1.0,0.2,270.0,301.0,4.0,1,1,1
2.0,2.0,0.0,3.0,0.1,330.0,270.0,7.0,1,0,1
2.0,2.0,0.0,3.0,0.96,112.0,270.0,7.0,1,0,1
2.0,2.0,0.0,5.0,0.48,138.0,270.0,7.0,1,1,1
2.0,2.0,0.0,5.0,0.26,247.0,270.0,7.0,1,1,1
1.0,1.0,1.0,0.0,0.14,332.0,325.0,13.0,1,1,0
3.0,1.0,1.0,1.0,0.09,244.0,325.0,13.0,1,1,1
2.0,1.0,1.0,0.0,0.21,332.0,325.0,13.0,1,0,0
2.0,1.0,1.0,1.0,0.44,278.0,325.0,13.0,1,0,0
2.0,1.0,0.0,1.0,0.27,295.0,325.0,13.0,1,0,0
2.0,2.0,1.0,1.0,0.06,323.0,345.0,11.0,1,1,0
2.0,1.0,0.0,1.0,0.78,267.0,113.0,4.0,1,1,1
2.0,1.0,0.0,2.0,0.06,346.0,476.0,4.0,1,1,1
3.0,1.0,0.0,0.0,0.64,328.0,476.0,4.0,1,1,0
2.0,1.0,0.0,5.0,0.05,346.0,476.0,4.0,1,1,1
2.0,1.0,0.0,5.0,0.03,348.0,274.0,4.0,1,1,1
3.0,1.0,1.0,1.0,0.49,177.0,119.0,5.0,1,1,1
3.0,1.0,0.0,1.0,0.52,146.0,292.0,8.0,1,1,1
2.0,1.0,0.0,0.0,0.73,130.0,276.0,6.0,1,1,0
1.0,1.0,0.0,3.0,0.89,300.0,276.0,6.0,1,0,0
3.0,1.0,0.0,1.0,0.47,239.0,276.0,6.0,1,1,1
2.0,1.0,0.0,1.0,0.69,206.0,393.0,6.0,1,1,1
2.0,1.0,0.0,2.0,0.15,92.0,411.0,0.0,1,1,1
2.0,1.0,0.0,1.0,0.67,203.0,787.0,0.0,1,1,1
2.0,1.0,0.0,3.0,0.21,146.0,202.0,0.0,1,1,1
2.0,1.0,0.0,2.0,0.38,219.0,211.0,6.0,1,1,1
2.0,1.0,0.0,1.0,1.0,41.0,443.0,0.0,1,1,1
1.0,1.0,0.0,4.0,0.23,155.0,476.0,4.0,1,1,1
2.0,1.0,0.0,1.0,0.32,206.0,731.0,0.0,1,1,1
1.0,1.0,0.0,4.0,0.45,93.0,270.0,7.0,1,1,1
2.0,1.0,7.0,1.0,0.25,124.0,281.0,0.0,1,1,1
1.0,3.0,0.0,1.0,0.8,149.0,496.0,0.0,1,1,0
1.0,3.0,0.0,1.0,0.76,84.0,496.0,0.0,1,1,0
2.0,1.0,0.0,3.0,0.49,77.0,281.0,0.0,1,1,1
2.0,1.0,0.0,3.0,0.77,176.0,411.0,0.0,1,1,1
2.0,4.0,0.0,1.0,0.14,201.0,681.0,19.0,1,1,1
2.0,4.0,0.0,1.0,0.94,164.0,681.0,19.0,1,1,1
2.0,4.0,0.0,1.0,0.04,105.0,681.0,19.0,1,1,1
1.0,8.0,0.0,5.0,0.16,201.0,681.0,19.0,1,1,1
1.0,8.0,0.0,5.0,0.09,140.0,681.0,19.0,1,1,0
1.0,8.0,0.0,5.0,0.71,124.0,681.0,19.0,1,1,1
1.0,8.0,0.0,5.0,0.06,170.0,681.0,19.0,1,1,0
1.0,8.0,0.0,5.0,0.52,178.0,681.0,19.0,1,1,1
1.0,8.0,0.0,5.0,0.05,105.0,681.0,19.0,1,1,1
1.0,8.0,0.0,5.0,0.45,124.0,681.0,19.0,1,1,1
1.0,8.0,0.0,5.0,0.27,291.0,681.0,19.0,1,1,1
2.0,2.0,0.0,2.0,0.3,69.0,281.0,0.0,1,1,0
2.0,2.0,0.0,2.0,0.2,180.0,281.0,0.0,1,1,1
1.0,2.0,0.0,1.0,0.8,103.0,333.0,0.0,1,1,0
2.0,1.0,7.0,1.0,0.31,182.0,301.0,4.0,1,1,1
1.0,1.0,0.0,2.0,0.6,115.0,64.0,4.0,1,1,1
2.0,1.0,8.0,3.0,0.3,170.0,497.0,10.0,1,1,1
1.0,4.0,0.0,2.0,0.44,212.0,369.0,11.0,1,1,1
1.0,13.0,9.0,47.0,0.21,209.0,731.0,0.0,1,1,0
1.0,13.0,9.0,47.0,0.2,209.0,731.0,0.0,1,1,0
1.0,13.0,9.0,47.0,0.17,50.0,731.0,0.0,1,1,1
1.0,13.0,9.0,47.0,0.91,124.0,731.0,0.0,1,1,0
1.0,13.0,9.0,47.0,0.89,112.0,731.0,0.0,1,1,0
1.0,13.0,9.0,47.0,0.85,158.0,731.0,0.0,1,1,0
1.0,13.0,9.0,47.0,0.84,117.0,731.0,0.0,1,1,0
1.0,13.0,9.0,47.0,0.79,92.0,731.0,0.0,1,1,0
1.0,13.0,9.0,47.0,0.68,140.0,731.0,0.0,1,1,0
1.0,13.0,9.0,47.0,0.47,169.0,731.0,0.0,1,1,0
1.0,13.0,9.0,47.0,0.29,206.0,731.0,0.0,1,1,1
1.0,13.0,9.0,47.0,0.23,17.0,731.0,0.0,1,1,0
2.0,1.0,8.0,3.0,0.01,142.0,731.0,0.0,1,1,1
2.0,1.0,7.0,1.0,0.82,179.0,78.0,0.0,1,1,1
1.0,5.0,9.0,47.0,0.9,207.0,690.0,11.0,1,0,0
1.0,5.0,9.0,47.0,0.88,157.0,690.0,11.0,1,0,0
1.0,5.0,9.0,47.0,0.86,157.0,690.0,11.0,1,0,0
1.0,5.0,9.0,47.0,0.6,230.0,690.0,11.0,1,0,0
2.0,1.0,8.0,3.0,0.23,158.0,690.0,11.0,1,1,1
2.0,1.0,7.0,1.0,0.1,156.0,64.0,4.0,1,1,1
2.0,1.0,0.0,6.0,0.57,270.0,343.0,0.0,1,1,1
2.0,1.0,0.0,17.0,0.19,222.0,399.0,0.0,1,1,0
1.0,4.0,0.0,12.0,0.92,303.0,552.0,18.0,1,1,1
2.0,2.0,8.0,3.0,0.09,112.0,281.0,0.0,1,1,1
2.0,2.0,8.0,3.0,0.76,95.0,281.0,0.0,1,1,1
3.0,2.0,4.0,2.0,0.24,155.0,476.0,4.0,1,1,1
3.0,2.0,4.0,2.0,0.0,346.0,476.0,4.0,1,1,1
2.0,2.0,7.0,1.0,0.38,295.0,325.0,13.0,1,1,1
2.0,2.0,7.0,1.0,0.89,257.0,325.0,13.0,1,1,1
2.0,1.0,0.0,3.0,0.35,92.0,150.0,3.0,1,1,1
3.0,1.0,4.0,2.0,0.0,348.0,274.0,4.0,1,1,1
2.0,3.0,7.0,1.0,0.82,313.0,270.0,7.0,1,1,1
2.0,3.0,7.0,1.0,0.71,201.0,270.0,7.0,1,1,1
2.0,3.0,7.0,1.0,0.07,330.0,270.0,7.0,1,1,1
3.0,2.0,4.0,2.0,0.22,247.0,270.0,7.0,1,1,1
3.0,2.0,4.0,2.0,0.0,330.0,270.0,7.0,1,1,1
2.0,1.0,0.0,3.0,0.01,200.0,443.0,0.0,1,1,1
2.0,2.0,8.0,3.0,0.92,185.0,224.0,8.0,1,1,1
2.0,2.0,8.0,3.0,0.26,295.0,224.0,8.0,1,1,1
3.0,1.0,4.0,2.0,0.0,339.0,211.0,6.0,1,1,1
2.0,2.0,8.0,3.0,0.3,381.0,274.0,4.0,1,1,1
2.0,2.0,8.0,3.0,0.69,210.0,274.0,4.0,1,1,1
